ticker,52W High,52W Low,Avg Volume,Change,EPS Q/Q,EPS next 5Y,EPS next Y,EPS past 5Y,EPS this Y,Gross Margin,Income,Insider Own,Insider Trans,Inst Own,Inst Trans,Market Cap,Oper. Margin,Payout,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Profit Margin,ROA,ROE,ROI,SMA20,SMA200,SMA50,Sales,Sales Q/Q,Sales past 5Y,Short Float,Shs Float,Shs Outstand,ask,beta,bid,bookValue,dayHigh,dayLow,enterpriseToEbitda,enterpriseToRevenue,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,forwardEps,forwardPE,heldPercentInsiders,heldPercentInstitutions,open,pegRatio,previousClose,priceToBook,priceToSalesTrailing12Months,profitMargins,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketPrice,sharesPercentSharesOut,shortPercentOfFloat,shortRatio,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEps,trailingPE,twoHundredDayAverage,ATR,Beta,Book/sh,Cash/sh,Current Ratio,Debt/Eq,Dividend,Dividend %,EPS (ttm),EPS next Q,Earnings,Employees,Forward P/E,Index,LT Debt/Eq,P/B,P/C,P/E,P/FCF,P/S,PEG,Prev Close,Price,Quick Ratio,RSI (14),Recom,Rel Volume,Short Ratio,Target Price,Volume
SGMS,-0.0643,7.7181,1780000000.0,0.0765,-1.581,,1.088,0.128,0.639,0.595,-391000000000.0,0.013000000000000001,-0.8905,0.609,0.0026,2910000000.0,0.057999999999999996,,2.0953999999999997,0.6472,1.2299,0.0626,0.22399999999999998,0.46270000000000006,-0.131,-0.05,0.165,0.069,0.3331,0.7611,0.5624,2980000000.0,-0.36200000000000004,0.13699999999999998,0.1253,56000000000.0,95000000000.0,33.41,2.446488,32.8,-27.295,33.78,29.54,15.001,3.929,22.686857,35.03,3.76,0.35,93.65714,0.40765,0.60796,30.18,0.1,30.45,,1.0410573,-0.13112001,33.78,29.54,30.18,30.45,30.18,0.074099995,0.123500004,9.95,,,-4.182,,15.5605755,2.51,2.19,-27.29,8.46,1.8,,,,-4.14,-0.77,,9800.0,78.07,,,,3.97,,14.86,1.05,,34.88,33.57,1.6,58.94,2.5,1.19,3.12,26.89,
ALLO,-0.32689999999999997,1.1239,,0.0644,-0.27899999999999997,,-0.166,,-0.049,,-227200000000.0,0.032,-0.2511,0.642,0.20199999999999999,5050000000.0,,,0.8584,0.0669,-0.1383,-0.0258,0.4249,0.3726,,-0.27,-0.301,,0.0641,0.1525,0.009899999999999999,,,,0.1559,68940000000.0,115380000000.0,37.1,,31.51,8.356,37.09,34.88,-17.105,,35.525715,,17.43,-2.53,-14.632411,0.38799998,0.57578,34.88,,34.78,4.4303493,,,37.09,34.88,34.88,34.78,34.88,0.077199996,0.1294,17.81,,,-2.107,,34.963642,1.81,,10.08,6.29,22.2,0.0,,,-2.11,-0.54,,236.0,,,0.0,4.12,6.6,,,,,40.45,41.54,22.2,68.16,1.9,0.72,17.44,53.67,
APLS,-0.31679999999999997,0.8261,,0.0673,-0.397,0.027999999999999997,0.09300000000000001,,-1.089,,-470500000000.0,0.024,-0.0095,0.826,0.1166,2280000000.0,,,0.17170000000000002,0.10640000000000001,0.0223,-0.0564,0.0049,0.2534,,-0.779,-2.8310000000000004,,0.018500000000000003,-0.0452,0.044500000000000005,,,,0.1745,59040000000.0,75550000000.0,,1.145083,25.5,3.07,30.92,28.87,-4.384,,29.506857,45.04,16.85,-6.42,-4.7928348,0.21841998,0.69478995,29.06,-1.45,28.83,10.022801,,,30.92,28.87,29.06,28.83,29.06,0.1363,0.20899999,16.67,,,-6.793,,30.350037,1.87,,3.07,10.68,14.7,0.0,,,-7.61,-1.57,,235.0,,,1.5,11.82,3.4,,,,,35.26,36.29,14.7,64.88,1.8,0.96,16.25,51.54,
ARCT,-0.3948,3.7108999999999996,,0.0694,-7.3,,1.2009999999999998,0.337,0.005,,-38500000000.0,0.22399999999999998,-0.0007000000000000001,0.529,2.01,949330000000.0,,,1.5341,-0.29469999999999996,-0.09300000000000001,-0.145,2.6881,2.4353,,-0.39299999999999996,-0.894,,-0.058600000000000006,0.3054,-0.20129999999999998,11300000000.0,-0.775,,0.0819,18790000000.0,18790000000.0,40.5,3.100927,,4.533,40.825,37.12,-20.172,70.996,47.750572,66.24,8.51,0.43,93.23256,0.29925,0.30923998,37.12,,37.49,8.844032,86.877815,,40.825,37.12,37.12,37.49,37.12,0.0631,0.0796,2.34,,,-2.519,,38.63214,3.88,2.98,4.97,,6.2,0.16,,,-2.87,-0.48,,88.0,119.44,,0.16,10.29,,,,110.16,,51.62,51.12,6.2,61.74,1.8,0.53,2.94,67.5,
AVNT,-0.281,2.0904,,0.0689,-0.161,0.032,0.3531,0.031,-0.08900000000000001,0.237,86100000000.0,0.008,0.0,0.902,-0.0467,2500000000.0,0.057999999999999996,0.11,0.5285,0.0327,0.0655,-0.0147,-0.2705,-0.1672,0.21,0.158,0.47700000000000004,0.054000000000000006,0.0042,0.0177,0.0285,2680000000.0,-0.18600000000000003,-0.057,0.0199,90470000000.0,91400000000.0,,1.818283,26.8,,27.1189,25.93,7.451,0.84,26.528856,37.33,8.69,,,0.01089,0.82385004,26.89,5.37,25.11,,0.9141967,0.21006,27.1189,25.93,26.89,25.11,26.89,0.0201,0.0229,,,,,,23.683357,1.28,1.74,16.97,23.19,4.1,1.2,0.81,0.0255,1.02,0.44,,5600.0,15.53,,1.19,1.87,1.37,31.11,19.75,1.01,7.78,32.46,31.73,3.8,67.11,2.2,1.52,3.28,32.27,
BAND,-0.0075,3.0888999999999998,,0.0678,-7.062,,1.2874,,-0.877,0.461,-24700000000.0,0.011000000000000001,-0.6165999999999999,0.9828,0.018000000000000002,4090000000.0,-0.042,,1.5831,0.11810000000000001,0.40090000000000003,0.1264,1.7202000000000002,1.6506999999999998,-0.092,-0.05,-0.084,0.0,0.132,0.7179000000000001,0.1685,267800000000.0,0.35200000000000004,,0.1574,19450000000.0,23970000000.0,177.7,0.788868,,12.955,174.501,162.9558,-3357.458,13.879,152.49757,175.538,42.61,0.2,871.14996,0.055180002,0.98277,164.44,,163.16,13.448861,15.724237,-0.09212,174.501,162.9558,164.44,163.16,164.44,0.1267,0.16440001,10.51,,,-1.044,,115.82818,9.53,,13.05,,11.9,0.87,,,-1.03,-0.02,,772.0,895.08,,0.87,13.65,,,,15.96,,173.82,178.12,7.1,61.05,1.7,0.62,6.5,167.14,
CDNA,-0.1272,1.5130000000000001,,0.061200000000000004,0.212,0.2,1.375,-0.523,0.603,0.655,-19000000000.0,0.022000000000000002,-0.19210000000000002,0.9701000000000001,0.1249,1570000000.0,-0.193,,0.49979999999999997,-0.039,0.04,-0.037000000000000005,0.5192,0.5094,-0.127,-0.095,-0.136,-0.228,-0.0134,0.18489999999999998,-0.0192,149800000000.0,0.327,0.36,0.1166,48050000000.0,48960000000.0,33.1,0.983277,,5.337,32.86,30.84,-58.766,8.808,33.248714,37.545,13.04,0.06,546.1667,0.02495,0.97010005,30.87,-9.65,30.88,6.140154,10.710333,-0.12663001,32.86,30.84,30.87,30.88,30.87,0.1144,0.1297,10.88,1.576,0.05103627,-0.44,,29.5555,2.67,0.83,5.83,4.35,4.4,0.0,,,-0.44,-0.11,,306.0,856.43,,0.0,9.25,12.39,,169.0,17.49,,50.53,53.96,4.3,88.57,1.5,1.82,10.01,44.5,
CHDN,-0.07429999999999999,2.2083,,0.1435,-1.225,0.12,3.2914,0.331,-0.168,0.231,-18100000000.0,0.013000000000000001,-0.1079,0.7659999999999999,0.015300000000000001,6840000000.0,0.019,,0.8044,-0.0131,0.3479,0.0721,0.237,0.38409999999999994,-0.12,-0.043,-0.272,0.084,0.0095,0.2834,0.0661,1020000000.0,-0.612,0.10400000000000001,0.07339999999999999,34760000000.0,39500000000.0,180.31,1.262541,,8.246,170.746,,57.213,7.14,169.17429,183.34,52.9,5.96,28.476511,0.119569995,0.74775004,153.58,8.9,148.42,20.5821,6.80849,-0.1204,170.746,,153.58,148.42,153.58,0.0647,0.084,9.66,0.581,0.0039145667,-3.113,,127.971214,8.81,1.3,8.1,16.59,1.7,6.77,0.58,0.0034000000000000002,-0.47,1.1,,5500.0,28.61,,6.76,21.07,10.29,,71.45,6.52,,175.96,170.68,1.7,51.8,2.3,1.31,8.62,185.5,
CVET,-0.08869999999999999,4.6799,1230000000.0,0.06860000000000001,6.352,,0.0873,,-0.065,0.185,-975000000000.0,0.002,-0.24309999999999998,,-0.0302,2590000000.0,-0.245,,1.8827,-0.0431,0.2907,0.0706,0.7404999999999999,0.9470000000000001,-0.237,-0.285,-0.77,-0.405,0.06860000000000001,0.5219,0.0507,4120000000.0,0.017,,0.0842,100330000000.0,112000000000.0,22.98,,,11.325,23.085,21.36,32.998,0.826,22.109571,25.21,4.045,0.78,29.45513,0.01214,1.01129,21.5,0.59,21.5,2.0286977,0.7099872,-0.23706,23.085,21.36,21.5,21.5,21.5,0.0749,0.112399995,5.96,,,-8.78,,16.000036,1.4,,11.39,3.66,2.1,0.88,,,-8.72,0.17,,5100.0,32.78,,0.86,2.26,7.03,,25.97,0.71,,26.41,25.73,1.4,63.49,2.4,0.47,8.79,20.0,
CYTK,-0.1986,2.0291,,0.0661,-0.228,0.15,0.135,-0.38799999999999996,-0.08199999999999999,,-140400000000.0,0.008,-0.3186,0.8490000000000001,0.036699999999999997,1650000000.0,,,0.9915,-0.022099999999999998,-0.015600000000000001,0.0731,1.2055,1.0026000000000002,,-0.581,3.633,-0.835,0.0304,0.325,0.0182,18700000000.0,-0.493,-0.106,0.1125,66330000000.0,70500000000.0,24.3,1.458751,23.23,-1.303,24.47,21.61,-13.534,78.809,22.79457,29.2,7.73,-1.99,-11.758794,0.073699996,0.89824,21.81,-0.64,21.95,,88.29596,,24.47,21.61,21.81,21.95,21.81,0.105900005,0.12529999,8.86,,,-2.373,,19.822144,2.49,1.38,-1.31,3.19,9.6,,,,-2.37,-0.56,,156.0,,,,,4.78,,,54.45,,16.0,15.26,9.6,32.84,1.9,5.56,5.04,40.25,
CZR,-0.1932,8.4801,6350000000.0,0.0794,-5.632000000000001,0.275,0.738,0.32799999999999996,-0.153,0.49200000000000005,-251800000000.0,0.055999999999999994,0.0,0.774,0.5366,9050000000.0,0.217,0.0,2.7695,0.2409,0.5787,0.0155,-0.0431,0.44549999999999995,0.044000000000000004,0.013999999999999999,0.076,0.077,0.0993,0.41119999999999995,0.3063,1850000000.0,-0.256,0.475,0.08689999999999999,160640000000.0,160830000000.0,57.1,2.944258,57.01,16.4,57.61,54.26,26.741,6.079,47.452713,70.74,5.99,-1.48,-38.56081,,,54.85,-0.28,52.87,3.4798782,4.948554,-0.13575,57.61,54.26,54.85,52.87,54.85,0.0868,0.1066,2.81,,,-3.218,,22.282036,3.39,2.92,20.19,4.92,3.2,2.26,,,-3.2,-2.2,,18600.0,,,2.26,2.59,10.63,,,5.66,,54.74,52.35,3.2,49.26,1.8,0.66,1.93,67.64,
DPHC,-0.2487,1.5147,3000000000.0,0.0959,-1.348,,,,,,1800000000.0,0.035699999999999996,0.0,0.7,0.029900000000000003,803660000000.0,,0.0,1.3607,0.49310000000000004,1.3724,-0.1765,1.401,,,0.006,0.006999999999999999,,0.058899999999999994,1.0399,0.4643,,,,0.058499999999999996,27000000000.0,35000000000.0,24.3,,24.06,0.143,,23.2,,,18.655144,31.8,9.5,,,0.03571,0.62176,23.71,,21.8,167.06293,,,,23.2,23.71,21.8,23.71,0.045100003,0.0665,0.37,,,0.053,450.7547,12.266528,2.97,,7.85,0.02,1.6,0.0,,,0.05,,,,,,0.0,2.96,962.8,437.74,,,,20.57,23.2,1.6,51.94,,1.31,0.83,,
EHTH,-0.5072,0.4229,1190000000.0,0.0647,0.48700000000000004,0.2495,0.2708,0.385,0.012,0.993,77900000000.0,0.046,-0.0086,,0.0466,1910000000.0,0.172,0.0,-0.4428,0.1941,-0.1784,-0.051100000000000007,-0.2194,-0.0001,0.13699999999999998,0.09699999999999999,0.12300000000000001,0.12300000000000001,0.0652,-0.2768,-0.0158,566800000000.0,0.35,0.23,0.1036,24630000000.0,26360000000.0,,-0.306577,74.3,30.849,75.33,72.902,15.623,2.937,71.322,152.19,52.71,5.35,14.018692,0.03162,1.10745,73.44,0.67,70.44,2.4311972,3.4070628,0.1374,75.33,72.902,73.44,70.44,73.44,0.0991,0.1148,1.98,,,2.921,25.676138,101.977646,4.06,-0.4,30.05,8.07,8.3,0.0,,,2.53,-0.58,,1500.0,16.08,,0.0,2.86,10.66,33.98,,3.76,1.36,85.69,86.04,8.3,60.89,2.0,0.26,2.23,133.77,
ENPH,-0.0851,3.2851999999999997,3700000000.0,0.060700000000000004,-5.636,0.3538,0.3814,0.535,0.27399999999999997,0.377,169400000000.0,0.018000000000000002,-0.8695999999999999,0.727,0.218,9090000000.0,0.185,0.0,1.2736,-0.0215,0.6252,0.0784,1.8175,2.1753,0.235,0.20800000000000002,0.61,0.46,0.042300000000000004,0.5173,0.0701,721200000000.0,-0.064,0.127,0.1015,114910000000.0,125600000000.0,73.4,1.040691,73.01,2.938,73.9,69.5506,57.667,11.798,71.76171,80.47,17.18,1.7,43.30588,0.19753,0.57295,69.79,1.63,69.41,25.057863,12.863279,0.23491,73.9,69.5506,69.79,69.41,69.79,0.0926,0.1097,3.43,,,1.243,59.227676,53.877357,6.08,1.08,2.95,4.87,3.4,0.96,,,1.23,0.24,,577.0,64.15,,0.68,37.01,22.42,88.69,89.3,18.88,2.51,105.5,109.18,3.2,80.36,2.3,0.81,3.22,78.64,
GRAF,-0.37170000000000003,1.0689,1400000000.0,0.1032,-3.0439999999999996,,,,-4.396,,-15500000000.0,0.058600000000000006,-0.7620999999999999,0.9621,-0.4188,345910000000.0,,,1.0098,0.114,0.3613,-0.2161,1.0039,1.0359,,-0.07200000000000001,-0.165,,-0.1656,0.5518,0.0361,,,,0.04190000000000001,15760000000.0,17550000000.0,20.85,,20.8,0.285,20.85,18.91,,,21.487429,32.5,9.87,,,0.05862,0.96208,19.7,,18.51,71.649124,,,20.85,18.91,19.7,18.51,19.7,0.052600004,0.1306,0.73,,,-0.558,,14.440286,2.89,,6.67,0.03,0.6,0.0,,,-0.52,,,,,,0.0,3.71,984.43,,,,,24.75,24.75,0.6,56.16,,1.8,0.65,,0.0
KOD,-0.29510000000000003,3.3562,,0.10890000000000001,-0.894,0.124,-0.675,,-0.114,,-78400000000.0,0.004,4.2431,0.863,0.0475,2490000000.0,,,0.2193,0.1441,0.1014,0.0232,-0.1893,3.1049,,-0.24100000000000002,-0.301,,0.134,0.0346,0.18,,,,0.0941,34009999999.999996,44970000000.0,,,58.2,6.972,58.4,54.0006,-23.722,,50.373142,82.75,13.39,-4.44,-13.137387,0.20673999,0.84181,54.6039,-1.6,52.6,8.3663225,,,58.4,54.0006,54.6039,52.6,54.6039,0.0716,0.1325,15.97,,,-1.881,,52.49757,3.29,,6.88,9.13,22.3,0.0,,,-1.85,-0.67,,48.0,,,0.0,10.36,7.8,,,,,69.36,71.25,22.3,77.59,2.0,1.81,13.08,82.56,
LMND,-0.47229999999999994,0.15460000000000002,1940000000.0,0.061500000000000006,0.027999999999999997,,0.319,,-1.051,,-121300000000.0,0.11199999999999999,0.0,,,2710000000.0,,,,-0.16690000000000002,,-0.078,-0.2662,,,,,0.595,-0.0212,-0.1996,-0.16940000000000002,98600000000.0,1.7180000000000002,,0.052199999999999996,48580000000.0,53140000000.0,,,50.2,,51.03,,-24.403,29.476,56.64686,96.51,44.11,,,,,,,47.98,,29.223696,-1.2302201,51.03,,,47.98,,0.0727,0.1283,3.6,,,,,63.62983,4.38,,,4.58,,,,,-2.76,-0.65,,381.0,,,,,14.81,,,38.82,,60.1,67.81,,70.62,3.0,1.86,3.26,70.0,
NVAX,-0.4004,31.079099999999997,7590000000.0,0.10859999999999999,0.823,0.0,1.3944999999999999,0.055999999999999994,0.449,,-93300000000.0,0.006999999999999999,-0.2954,0.53,1.2303,7420000000.0,,,7.7019,-0.0092,0.46740000000000004,0.048,27.5327,18.0857,,-0.233,1.733,,0.09210000000000002,1.1944,-0.11220000000000001,50200000000.0,9.441,-0.095,0.1535,55240000000.0,58620000000.0,,1.502787,113.5,3.015,117.354,105.8038,-70.889,125.465,120.75028,189.4,3.54,21.75,5.2211494,0.0036300002,0.13891,107.48,,102.44,37.665005,138.51549,-1.85632,117.354,105.8038,107.48,102.44,107.48,0.1384,0.1389,0.98,,,-2.402,,71.084785,8.49,1.53,3.15,8.1,3.0,1.74,,,-2.76,1.83,,165.0,5.11,,1.74,35.31,13.74,,215.66,137.47,,111.02,111.22,3.0,51.57,2.7,0.36,1.23,,
OSH,-0.0989,0.38020000000000004,,0.07,-0.436,,0.22,,-0.156,-0.01,-156300000000.0,0.09300000000000001,0.0032,,,819310000000.0,-0.14300000000000002,,,0.0894,,0.1427,0.207,,-0.188,,,0.396,0.0932,0.0956,0.0956,728900000000.0,0.7190000000000001,,0.0072,66760000000.00001,240880000000.0,49.8,,,,48.29,45.1,-13.153,1.803,44.068,53.58,34.98,,,,,45.1,,45.12,,15.954988,-0.16389999,48.29,45.1,45.1,45.12,45.1,0.0034,0.0095,2.43,,,,,44.068,3.07,,,11.91,1.8,,,,-0.71,-0.18,,2300.0,,,,,4.4,,,1.3,,52.84,52.42,1.8,62.39,1.7,0.57,1.29,55.57,
OTRK,-0.23129999999999998,6.4924,,0.0729,-0.086,0.3,0.442,0.265,-0.755,0.4,-31100000000.0,0.004,0.0,0.251,0.2884,983960000000.0,-0.45299999999999996,,3.5113,0.0104,2.0578,-0.0239,2.9276999999999997,2.7007999999999996,-0.619,-1.291,1.253,,-0.0668,1.2641,0.1537,50200000000.0,1.234,0.768,0.3147,7250000000.0,16989999999.999998,64.99,2.586399,63.11,,,60.725,-52.944,21.028,64.169426,83.34,8.55,,,0.59293,0.19644,61.42,-1.41,59.71,,22.199387,-0.61904997,,60.725,61.42,59.71,61.42,0.1322,0.2836,2.07,,,,,44.602287,6.33,3.03,-1.77,0.77,1.1,,,,-1.86,-0.33,,395.0,,,,,83.3,,,21.07,,63.8,64.08,1.1,50.79,1.7,0.47,2.97,78.0,
PENN,-0.08839999999999999,17.6267,9600000000.0,0.0917,-4.851,0.4264,1.187,0.166,-0.6,0.44,-871100000000.0,0.005,-0.3005,0.904,0.2441,9940000000.0,-0.13,,4.9346,0.2659,1.2790000000000001,-0.0106,1.7328000000000001,2.6763,-0.212,-0.061,-0.534,0.061,0.1255,1.2403,0.3679,4120000000.0,-0.769,0.154,0.11380000000000001,129889999999.99998,137630000000.0,69.82,2.83612,69.72,10.846,70.62,62.2507,31.705,4.938,57.840572,76.62,3.75,1.09,64.082565,0.06624,0.90691,62.65,-0.24,63.98,6.440162,2.4912086,-0.21157,70.62,62.2507,62.65,63.98,62.65,0.1074,0.1195,1.73,,,-7.363,,32.236927,5.13,2.71,11.7,7.98,2.0,5.03,,,-7.37,0.42,,28300.0,52.3,,4.95,5.53,8.1,,58.96,2.45,,65.69,64.7,2.0,48.48,2.3,0.67,1.44,70.64,
RUN,0.014199999999999999,7.4825,5040000000.0,0.0962,-9.094,-0.001,1.6698,0.18,-0.066,0.22699999999999998,0.0,0.043,-0.1585,0.934,0.0204,8250000000.0,-0.3,0.0,5.5028999999999995,0.3284,2.577,0.092,3.8125,2.9939999999999998,0.0,0.0,0.0,-0.057999999999999996,0.1586,1.7024000000000001,0.35509999999999997,851500000000.0,-0.114,0.34,0.1791,89120000000.0,120280000000.0,66.46,1.977146,66.22,7.262,66.57,60.21,-221.933,12.905,52.998856,66.57,7.835,0.63,105.492065,0.05368,0.96322,60.65,4663.8,60.63,9.151749,9.904094,-4.0000003e-05,66.57,60.21,60.65,60.63,60.65,0.1258,0.2086,3.41,,,-0.009,,27.720108,5.09,2.09,7.38,2.03,1.2,3.13,,,-0.02,0.04,,4800.0,112.49,,2.99,9.68,35.17,,,11.14,,70.54,71.43,0.8,58.5,2.0,1.61,2.97,57.11,
SEAS,-0.4456,2.0356,1820000000.0,0.0611,-3.6180000000000003,0.022000000000000002,1.205,0.141,1.1420000000000001,0.377,-113700000000.0,0.017,-0.01,,0.0683,1620000000.0,-0.011000000000000001,,0.5011,0.042699999999999995,0.4816,-0.0416,-0.3538,-0.22089999999999999,-0.121,-0.047,-0.774,0.099,-0.0129,-0.0222,0.10039999999999999,943300000000.0,-0.956,0.003,0.16010000000000002,49750000000.0,78090000000.0,20.77,2.330546,20.04,0.117,20.655,19.23,17.829,3.579,19.821714,36.96,6.75,-0.71,-28.859156,0.00913,1.06182,19.23,-2.23,19.31,175.1282,1.700183,-0.12054,20.655,19.23,19.23,19.31,19.23,0.0998,0.15439999,4.58,,,-1.461,,15.899143,1.14,2.37,0.12,4.93,1.3,222.21,,,-1.47,-0.83,,4300.0,,,220.51,189.0,4.6,,,1.83,,22.01,22.68,1.2,67.37,2.2,0.84,4.77,21.5,
SGMS,0.011000000000000001,8.4202,1790000000.0,0.0805,-1.581,,1.088,0.128,0.639,0.595,-391000000000.0,0.013000000000000001,-0.8905,0.609,0.0026,3140000000.0,0.057999999999999996,,3.247,0.7012,1.4979,0.0746,0.3226,0.6711,-0.131,-0.05,0.165,0.069,0.40619999999999995,0.9003,0.662,2980000000.0,-0.36200000000000004,0.13699999999999998,0.1253,56000000000.0,95000000000.0,35.42,2.446488,34.91,-27.295,35.94,32.435,15.001,3.929,23.072857,35.94,3.76,0.35,101.2,0.40765,0.60796,32.86,0.09,32.78,,1.1249008,-0.13112001,35.94,32.435,32.86,32.78,32.86,0.074099995,0.123500004,9.95,,,-4.182,,15.683572,2.51,2.19,-27.29,8.46,1.8,,,,-4.14,-0.77,,9800.0,78.07,,,,3.97,,14.86,1.05,,34.88,33.57,1.6,58.94,2.5,1.19,3.12,26.89,
SHLL,-0.2433,3.6726,6360000000.0,0.096,-3.7910000000000004,,,,,,-700000000.0,,,0.36700000000000005,-0.43560000000000004,1240000000.0,,,3.4169,0.147,0.8067,-0.11220000000000001,3.4433999999999996,,,-0.003,-0.003,,-0.0576,1.6274000000000002,0.3464,,,,0.10679999999999999,23060000000.0,29130000000.0,46.45,,46.4,0.172,45.39,41.5,,,38.412857,58.66,9.5,,,,0.77089995,43.78,,40.5,258.0814,,,45.39,41.5,43.78,40.5,43.78,0.0846,0.1317,0.45,,,-0.023,,19.866158,6.63,,0.17,,,,,,-0.02,,,,,,,261.1,,,,,,44.91,44.91,,51.38,,1.3,0.51,,0.0
SLP,-0.0353,1.73,,0.0748,-0.002,0.15,0.32549999999999996,0.209,0.142,0.7440000000000001,9200000000.0,0.245,-0.0291,0.569,0.1416,1390000000.0,0.27899999999999997,0.46,1.1464,0.1808,0.2133,0.095,1.4417,1.0682,0.23,0.18100000000000002,0.22399999999999998,0.23,0.12,0.5505,0.11230000000000001,40100000000.0,0.242,0.243,0.0716,14780000000.0,17740000000.0,71.5,-0.19175,70.1,2.619,71.2445,,86.156,31.385,62.788284,73.58,,0.62,114.48388,0.2768,0.53396,,9.37,66.04,27.10195,35.266037,0.22965,71.2445,,,66.04,,0.053200003,0.0715,3.66,0.24,0.003634161,0.51,139.17648,50.816284,3.53,-0.06,2.63,0.35,2.8,0.0,0.24,0.0032,0.5,0.09,,107.0,119.73,,0.0,28.36,212.48,148.59,271.1,39.21,9.91,72.43,74.59,2.8,64.31,1.7,0.67,4.7,75.33,
SPXC,-0.1819,0.7247,,0.0603,0.44,0.12,0.0932,-0.10300000000000001,-0.052000000000000005,0.308,106400000000.0,0.009000000000000001,-0.1558,0.96,0.0239,1950000000.0,0.09300000000000001,0.0,0.4744,0.0429,0.1326,0.011000000000000001,-0.1356,0.0833,0.066,0.047,0.201,0.105,0.051399999999999994,0.0416,0.0379,1550000000.0,0.002,-0.021,0.0108,44060000000.0,44590000000.0,,1.621516,,12.364,44.01,41.15,12.416,1.406,42.633713,53.76,25.5,3.01,14.611296,0.01403,0.91593003,41.15,1.25,41.48,3.5571012,1.2664987,0.06592,44.01,41.15,41.15,41.48,41.15,0.0106,0.0145000005,2.44,,,2.246,19.581478,38.871284,1.34,1.35,12.38,4.25,1.1,0.94,,,2.34,0.5,,4500.0,16.68,,0.45,4.06,11.84,21.46,17.67,1.45,1.79,49.9,50.3,0.8,76.57,1.7,0.52,2.12,52.0,
TWST,0.009000000000000001,2.9222,,0.0925,0.268,,0.45799999999999996,,-0.465,0.23399999999999999,-146800000000.0,0.031,-0.33240000000000003,0.903,0.17809999999999998,3100000000.0,,,1.4213,0.0693,0.7829999999999999,0.0712,2.459,1.9831999999999999,,-0.528,-0.6759999999999999,-0.6829999999999999,0.0998,0.8219,0.1461,73400000000.0,0.5589999999999999,,0.1173,35830000000.0,41840000000.0,73.6,,72.7,7.82,72.75,66.12,-22.634,36.725,65.70943,72.75,18.52,-2.02,-35.960396,0.2348,0.74827003,67.43,,66.49,9.289002,44.197536,-1.9997799,72.75,66.12,67.43,66.49,67.43,0.0941,0.1125,7.98,,,-4.053,,45.679214,4.96,,8.34,6.93,11.0,0.02,,,-4.18,-0.69,,414.0,,,0.01,10.75,12.93,,,54.94,,86.97,89.64,10.6,75.87,2.0,0.79,7.94,76.67,
VIR,-0.5212,2.0823,1340000000.0,0.1125,0.526,,-0.054000000000000006,,-4.433,,-220500000000.0,0.040999999999999995,-0.0975,0.44799999999999995,0.4336,4460000000.0,,,0.046900000000000004,-0.1775,-0.07519999999999999,0.0975,1.8557,,,-0.423,-0.8109999999999999,-0.419,0.09390000000000001,0.09119999999999999,-0.1663,75100000000.0,31.725,,0.0315,109060000000.0,114980000000.0,35.95,,,-23.942,35.96,31.96,-17.522,47.489,40.384857,,11.65,-1.89,,0.14543,0.63778996,32.06,,32.28,,60.761353,-2.93641,35.96,31.96,32.06,32.28,32.06,0.027,0.053600002,4.14,,,-14.642,,38.38357,3.06,,4.9,4.17,10.5,0.0,,,-6.17,-0.59,,253.0,,,0.0,8.34,9.81,,,72.13,,41.7,40.89,10.5,56.53,2.6,0.72,4.46,51.67,
VSLR,0.012199999999999999,10.4921,3070000000.0,0.0956,0.982,,3.4,-0.195,-5.351,0.268,-93500000000.0,0.016,-0.8684999999999999,0.97,0.0286,4520000000.0,-0.498,,6.7346,0.3276,2.9598,0.096,4.0179,4.4454,-0.235,-0.031,-0.525,-0.2,0.1592,1.8186000000000002,0.3546,378500000000.0,0.172,0.6829999999999999,0.0758,121180000000.0,124840000000.0,,1.85117,,1.088,36.55,33.072,-61.951,15.774,29.05,36.55,3.17,0.12,303.58334,0.04519,0.98111,33.19,31.97,33.25,33.483456,12.081376,-0.23481001,36.55,33.072,33.19,33.25,33.19,0.089899994,0.3223,4.71,,,-0.721,,14.560643,2.62,1.65,1.09,2.56,2.0,13.39,,,-0.76,0.12,,2998.0,371.38,,13.19,39.52,16.85,,,14.96,,43.08,43.08,2.0,72.55,2.5,2.94,3.52,20.38,0.0
