,Insider Own,Shs Outstand,Perf Week,Market Cap,Insider Trans,Shs Float,Perf Month,Income,Inst Own,Short Float,Perf Quarter,Sales,EPS this Y,Inst Trans,Perf Half Y,ROA,Perf Year,ROE,Perf YTD,EPS past 5Y,ROI,52W High,Gross Margin,52W Low,Sales Q/Q,Oper. Margin,EPS Q/Q,Profit Margin,Payout,SMA20,SMA50,SMA200,Change,EPS next Y,EPS next 5Y,Avg Volume,Sales past 5Y,Dividend %
VREX,0.004699999999999999,39000000000.0,0.1617,480170000000.0,-0.011899999999999999,38920000000.0,0.0315,-23400000000.0,0.9643,0.1093,-0.17129999999999998,770700000000.0,-0.24,0.12300000000000001,-0.2782,-0.022000000000000002,-0.5622,-0.052000000000000005,-0.583,-0.32899999999999996,0.048,-0.6233,0.284,0.19920000000000002,-0.13,-0.006,,-0.03,,0.0967,-0.1008,-0.41359999999999997,0.006500000000000001,23.285700000000002,0.05,,0.026000000000000002,
SRRK,0.002,29690000000.0,0.16920000000000002,533470000000.0,0.0,25500000000.0,0.276,-64099999999.99999,0.871,0.09300000000000001,-0.0366,21300000000.0,0.41200000000000003,0.0404,0.2113,-0.35700000000000004,0.6685,-0.617,0.3786,,-0.483,-0.1711,,1.6144,-0.22,,-0.344,,,0.1838,0.2904,0.24760000000000001,0.0174,-0.11199999999999999,,,,
LBRT,0.083,83290000000.0,0.10550000000000001,1010000000.0,0.0,64550000000.0,0.278,-45200000000.0,0.799,0.07139999999999999,0.3735,1470000000.0,-0.708,0.0075,2.7386,-0.037000000000000005,-0.1912,-0.083,-0.18969999999999998,,0.126,-0.2096,0.155,3.1521,-0.8370000000000001,-0.04,-2.7439999999999998,-0.031,,0.1506,0.293,0.37439999999999996,-0.048600000000000004,0.255,,,,
CLCT,0.024,9000000000.0,0.13470000000000001,484110000000.0,-0.0363,8910000000.0,0.249,10800000000.0,0.746,0.051399999999999994,0.6325999999999999,78900000000.0,0.069,0.0556,2.4642,0.21100000000000002,0.865,0.46799999999999997,1.331,0.065,0.4,-0.005,0.573,3.052,0.035,0.179,-0.069,0.13699999999999998,0.583,0.1497,0.2708,0.9233,-0.0009,,0.2,,0.05,0.013000000000000001
Z,0.1195,160770000000.0,0.1229,15410000000.0,-0.1588,155240000000.0,0.1436,,,0.1663,0.5401,3580000000.0,0.259,,2.5259,,2.1187,,1.0869,,,-0.0128,,3.7839,0.281,,,,,0.1131,0.2609,0.7487999999999999,-0.006,0.75,,3670000000.0,,
BBIO,0.065,117010000000.0,0.2572,5090000000.0,-0.2827,70030000000.0,0.4483,-346300000000.0,0.9606999999999999,0.1613,0.3389,40600000000.0,-1.181,0.04019999999999999,0.5849,-0.43700000000000006,0.7199,-0.915,0.20370000000000002,,-0.5329999999999999,-0.1276,0.938,1.9649,,,0.114,,,0.3461,0.39189999999999997,0.34979999999999994,0.09699999999999999,0.11699999999999999,,,,
ZG,0.003,219470000000.0,0.11810000000000001,20990000000.0,0.0,198340000000.0,0.1414,-413600000000.0,0.9876999999999999,0.0078000000000000005,0.5373,3580000000.0,-1.444,0.0042,2.5980000000000003,-0.067,2.1167,-0.115,1.0837,-0.063,-0.043,-0.0179,0.377,4.1105,0.282,-0.09,-0.1,-0.115,,0.1099,0.2568,0.7486,-0.0069,0.775,,,0.531,
MRLN,0.055999999999999994,11760000000.0,0.0958,93810000000.0,0.0646,11080000000.0,0.1501,-2000000000.0,0.84,0.0126,-0.0271,118000000000.0,0.098,-0.0406,0.1689,-0.002,-0.6697,-0.01,-0.6409999999999999,0.08,0.026000000000000002,-0.6899,,0.6931,-0.127,0.013000000000000001,-2.016,-0.017,,0.1014,0.0832,-0.3564,-0.0483,1.9240000000000002,0.12,,0.085,0.071
KRTX,0.132,26190000000.0,0.1167,2230000000.0,-0.40299999999999997,22740000000.0,0.0304,-42500000000.0,0.838,0.0646,-0.1295,,-1.062,0.1003,0.1502,-0.128,4.0089,-0.13,0.1242,,,-0.4428,,6.5356,,,-0.006999999999999999,,,0.0799,0.0012,-0.0007000000000000001,-0.0255,-0.39899999999999997,,,,
PLAB,0.003,64780000000.0,0.1396,652900000000.0,-0.171,64260000000.00001,-0.0932,37100000000.0,0.95,0.0223,-0.10039999999999999,616700000000.0,-0.159,0.0034999999999999996,0.0768,0.032,-0.0691,0.048,-0.355,0.009000000000000001,0.051,-0.3931,0.22899999999999998,0.2232,0.14300000000000002,0.114,0.732,0.06,0.0,0.018799999999999997,-0.0697,-0.1635,0.009399999999999999,0.4293,0.1,,0.039,
TSE,0.009000000000000001,38200000000.0,0.1222,1090000000.0,-0.10460000000000001,37360000000.0,0.1442,-136500000000.0,,0.054900000000000004,0.2705,3230000000.0,-0.662,-0.009000000000000001,0.5920000000000001,-0.051,-0.3372,-0.223,-0.2325,0.282,0.073,-0.4304,0.064,1.0169,-0.401,-0.017,-5.934,-0.042,,0.0993,0.1429,0.1349,-0.0152,2.028,0.276,,-0.059000000000000004,0.055999999999999994
ATI,0.005,126600000000.0,0.1036,1190000000.0,0.0,125810000000.0,0.10869999999999999,-234000000000.0,0.966,0.0874,-0.0323,3760000000.0,0.11599999999999999,-0.046900000000000004,0.5344,-0.042,-0.5301,-0.11599999999999999,-0.5357999999999999,1.516,0.10300000000000001,-0.6032,0.14300000000000002,0.9373999999999999,-0.287,-0.017,-7.2410000000000005,-0.062,,0.0946,0.0501,-0.22719999999999999,-0.0154,0.675,-0.03,2550000000.0,-0.005,
XNCR,0.002,57060000000.0,0.1303,2390000000.0,-0.8667,56080000000.0,0.2263,-80200000000.0,0.9462,0.0764,0.3995,70800000000.0,1.3519999999999999,0.1355,0.5479999999999999,-0.12,0.2125,-0.136,0.2509,0.235,0.023,0.0084,,1.2233,-0.32799999999999996,,-1.159,,,0.17489999999999997,0.257,0.298,0.021400000000000002,-0.102,,,0.7509999999999999,
JAX,0.037000000000000005,14700000000.0,0.3638,86340000000.0,0.3035,14320000000.0,0.4635,-21600000000.0,0.595,0.0097,0.07200000000000001,204900000000.0,1.048,-0.1728,0.6184000000000001,-0.08900000000000001,-0.5034000000000001,-0.185,-0.3923,0.006,0.068,-0.5154,0.102,0.9175,-0.556,-0.136,-4.123,-0.107,,0.36229999999999996,0.3914,-0.0479,0.2155,,,,0.040999999999999995,
GOOS,0.0070999999999999995,59140000000.0,0.1416,1730000000.0,0.0,59050000000.0,0.3015,,,0.1524,0.2267,,,,0.95,,-0.3169,,-0.1923,,,-0.35090000000000005,,1.262,-0.633,,,,,0.1582,0.2224,0.1243,0.018799999999999997,0.231,0.2857,1070000000.0000001,,
CINR,0.004,19700000000.0,0.08839999999999999,236860000000.0,0.0,5040000000.0,0.2952,28800000000.0,0.077,0.0001,-0.0086,453200000000.0,-0.006,-0.1551,0.268,0.057,-0.1887,0.175,-0.2692,0.02,,-0.36060000000000003,0.253,0.3489,-0.413,0.147,-1.3,0.064,0.93,0.2119,0.1813,-0.0391,0.0326,,,,0.024,
NRP,0.21559999999999999,12260000000.0,0.1091,142440000000.0,0.0,8950000000.0,0.0821,-212800000000.0,0.387,0.0055000000000000005,-0.0521,180200000000.0,-2.0,,0.106,-0.195,-0.5617,-0.633,-0.4033,-0.204,0.026000000000000002,-0.5681,,0.4118,-0.624,-0.8079999999999999,,,,0.09300000000000001,0.1267,-0.1618,0.0,1.317,0.0,,-0.059000000000000004,0.15
BSET,0.040999999999999995,9960000000.0,0.14679999999999999,141350000000.0,0.2237,9320000000.0,0.2799,-22100000000.0,0.5770000000000001,0.015300000000000001,1.1383,399000000000.0,-1.21,-0.1231,1.4308,-0.065,-0.053899999999999997,-0.128,-0.1475,-0.172,-0.004,-0.22039999999999998,0.593,2.3459,-0.41,-0.079,,-0.055,,0.1276,0.3945,0.4559,0.015700000000000002,1.3769999999999998,0.16,,0.057999999999999996,0.0225
VRTV,0.035,15910000000.0,0.0645,237460000000.0,0.056299999999999996,12660000000.0,-0.1552,-10400000000.0,0.975,0.054900000000000004,-0.0742,6870000000.0,-2.839,0.0184,0.8493999999999999,-0.004,-0.1328,-0.02,-0.21960000000000002,-0.026000000000000002,0.016,-0.3775,0.2,1.693,-0.28300000000000003,0.004,-0.6559999999999999,-0.002,,-0.0693,-0.0687,0.0806,-0.0285,1.42,,,0.006999999999999999,
TFFP,0.004,19070000000.0,0.18100000000000002,351170000000.0,1.3634,16219999999.999998,0.18350000000000002,-39400000000.0,0.077,0.0167,1.9066999999999998,,-6.752000000000001,0.5997,2.8041,-1.764,,-2.4619999999999997,2.086,,,0.0154,,3.7994,,,-0.441,,,0.16899999999999998,0.5337,1.569,0.059699999999999996,-0.10800000000000001,,,,
MU,0.001,1110000000.0,0.1009,54880000000.0,-0.0581,1110000000.0,0.1519,2260000000.0,0.8290000000000001,0.0297,-0.0018,20250000000.0,-0.515,-0.0132,0.4052,0.045,0.018500000000000003,0.061,-0.0565,0.168,0.15,-0.17079999999999998,0.29,0.6299,0.136,0.125,0.006,0.11199999999999999,0.0,0.1005,0.0558,0.0278,-0.004699999999999999,0.4989,,19290000000.0,0.07400000000000001,
ARGX,,47110000000.0,0.1389,11760000000.0,,47000000000.0,0.053200000000000004,,0.5649000000000001,0.0223,0.15560000000000002,,-1.374,,1.1015000000000001,,0.9759,,0.5558,,,-0.0843,,1.4071,-0.317,,,,,0.08869999999999999,0.045599999999999995,0.3669,0.0216,-0.062,,,,
SRPT,0.040999999999999995,77970000000.0,0.106,11040000000.0,-0.0547,74710000000.0,-0.0278,-530299999999.99994,0.9490000000000001,0.1266,-0.1439,450200000000.0,-0.778,0.005,0.6611,-0.22699999999999998,0.6931999999999999,-0.53,0.12,-0.23399999999999999,-0.47100000000000003,-0.1741,0.879,1.006,0.451,,0.48200000000000004,,,0.0323,-0.051100000000000007,0.0897,0.0034999999999999996,0.28600000000000003,-0.002,,1.081,
AGLE,0.012,52940000000.0,0.1338,347430000000.0,0.4532,43390000000.0,0.142,-83200000000.0,0.9279999999999999,0.06269999999999999,-0.2495,,-0.15,0.7604000000000001,0.9749,-0.7909999999999999,-0.07730000000000001,-0.9940000000000001,0.031400000000000004,-0.22,,-0.30760000000000004,,1.2514,,,0.263,,,0.10210000000000001,0.08289999999999999,0.0738,0.014199999999999999,0.017,,,,
TEX,0.038,69300000000.0,0.1072,1470000000.0,-0.0078000000000000005,66400000000.00001,0.06860000000000001,43000000000.0,0.902,0.0406,0.07719999999999999,3430000000.0,-0.091,-0.0226,0.5102,0.004,-0.2245,0.013999999999999999,-0.2784,0.052000000000000005,0.141,-0.313,0.18100000000000002,0.8622,-0.47200000000000003,0.032,-1.041,0.003,2.161,0.0781,0.0882,0.054299999999999994,-0.0088,3.304,,,-0.098,
LW,0.004,146200000000.0,0.0791,9720000000.0,0.0044,144470000000.0,0.0668,365900000000.0,0.938,0.0373,0.0323,3790000000.0,-0.213,0.0415,0.43479999999999996,0.099,-0.0718,1.821,-0.20559999999999998,0.064,0.11800000000000001,-0.2905,0.23600000000000002,0.7495999999999999,-0.156,0.147,-1.015,0.096,0.332,0.0761,0.0689,-0.031200000000000002,-0.025099999999999997,0.32170000000000004,0.07,1060000000.0,0.053,0.013500000000000002
IP,0.001,393100000000.0,0.08039999999999999,16129999999.999998,0.0,392110000000.0,0.1616,635000000000.0,0.835,0.0356,0.20629999999999998,21280000000.0,-0.218,-0.0053,0.4249,0.019,0.0316,0.087,-0.08689999999999999,0.184,0.086,-0.1173,0.314,0.594,-0.141,0.073,-0.077,0.03,1.262,0.1011,0.1396,0.12210000000000001,-0.0196,-0.022000000000000002,0.0,2920000000.0,-0.011000000000000001,0.048799999999999996
HCKT,0.17379999999999998,30020000000.0,0.1176,382410000000.0,0.0,24850000000.0,-0.0245,10800000000.0,0.8170000000000001,0.0109,-0.0626,264100000000.00003,-0.152,0.0036,0.2705,0.055999999999999994,-0.24989999999999998,0.078,-0.2113,0.172,0.171,-0.3265,0.313,0.34,-0.282,0.059000000000000004,-1.6030000000000002,0.040999999999999995,0.76,0.0351,-0.0282,-0.1014,-0.0078000000000000005,0.5871999999999999,0.135,,0.036000000000000004,0.029900000000000003
LYB,0.002,334000000000.0,0.06309999999999999,25180000000.0,0.0144,255700000000.0,0.1681,2040000000.0,0.706,0.018600000000000002,0.1873,29940000000.0,-0.203,0.0125,0.8809999999999999,0.066,-0.10830000000000001,0.266,-0.1638,0.038,0.172,-0.20129999999999998,0.13,1.3435,-0.387,0.086,-0.653,0.068,0.6920000000000001,0.111,0.1478,0.1325,-0.0113,0.5171,-0.0464,2029999999.9999998,-0.053,0.053200000000000004
MESO,,105760000000.0,0.10300000000000001,2109999999.9999998,,101850000000.0,0.005600000000000001,-77900000000.0,0.025,0.0215,0.3004,32200000000.000004,0.18899999999999997,0.1707,3.4257,-0.114,1.6488999999999998,-0.155,1.4261000000000001,0.131,-0.098,-0.1598,0.213,4.7306,-0.65,,-0.485,,,0.0028000000000000004,0.1537,0.6960999999999999,-0.009399999999999999,0.982,0.488,1080000000.0,0.102,
SALT,0.37,7870000000.0,0.0888,167090000000.0,0.0,7620000000.0,-0.0424,-156600000000.0,0.298,0.0907,-0.2263,190500000000.0,4.633,0.34490000000000004,-0.3507,-0.09699999999999999,-0.7570999999999999,-0.18899999999999997,-0.7768,0.156,-0.013000000000000001,-0.8033,0.45799999999999996,0.1589,-0.741,-0.31,-2.255,-0.8220000000000001,,0.0388,0.0106,-0.485,-0.0132,1.026,,,0.35600000000000004,0.0141
PRCP,0.011000000000000001,9710000000.0,0.0521,40070000000.0,0.0,9530000000.0,-0.0342,-10700000000.0,0.5760000000000001,0.009899999999999999,0.2927,67900000000.00001,-2.7030000000000003,-0.062,0.6122,-0.16399999999999998,-0.17190000000000003,-0.258,-0.2291,-0.36200000000000004,-0.156,-0.41840000000000005,0.361,0.812,-0.18600000000000003,-0.159,-2.895,-0.158,,0.0013,-0.0173,0.027200000000000002,-0.0472,1.119,0.3,1680000000.0,0.052000000000000005,
WIT,0.79,5690000000.0,0.0722,23690000000.0,0.0,1690000000.0,0.1124,1320000000.0,0.024,0.0077,0.43939999999999996,8340000000.0,0.11199999999999999,0.0152,0.7857,0.12,0.3049,0.177,0.2667,0.048,0.124,-0.0286,0.289,0.8848999999999999,0.013000000000000001,0.175,0.057999999999999996,0.159,3.2460000000000004,0.086,0.1405,0.3307,-0.0166,0.0746,0.09,1050000000.0,0.054000000000000006,0.0029
VCEL,0.011000000000000001,45140000000.0,0.1142,851990000000.0,-0.0368,44760000000.0,0.1574,0.0,0.991,0.1419,0.3223,116600000000.0,-0.08199999999999999,0.07919999999999999,1.4081000000000001,0.0,0.204,0.0,0.0989,0.371,-0.10099999999999999,-0.0265,0.67,1.8200999999999998,-0.237,-0.01,0.593,0.0,0.0,0.1425,0.1675,0.2609,0.0074,2.7060000000000004,,,0.326,
BHLB,0.031,50250000000.0,0.0702,501390000000.0,0.0033,47870000000.0,0.0668,-502600000000.0,0.784,0.020499999999999997,-0.0842,479000000000.0,-0.131,-0.0336,-0.1857,-0.039,-0.6748000000000001,-0.331,-0.6892,0.084,0.16699999999999998,-0.6969,,0.1318,-0.19699999999999998,0.677,,,,0.07339999999999999,0.0352,-0.4275,-0.0192,1.024,0.1,,0.19699999999999998,0.047
NMM,0.08900000000000001,11010000000.0,0.048600000000000004,67860000000.0,0.0,8570000000.0,-0.0048,-63300000000.0,0.048,0.0139,-0.2746,219100000000.0,-3.745,-0.4525,0.4004,0.001,-0.6505,0.002,-0.6638,-0.192,0.013999999999999999,-0.7061,0.909,0.5343,0.066,0.183,,0.006,,0.016200000000000003,-0.10779999999999999,-0.33659999999999995,-0.031,3.7697000000000003,0.3308,,-0.006999999999999999,0.0319
ACAD,0.001,156540000000.0,0.15839999999999999,6700000000.0,-0.7733,115750000000.0,0.09029999999999999,-225200000000.0,0.98,0.08070000000000001,-0.18469999999999998,393100000000.0,0.175,-0.0049,0.2712,-0.295,0.0178,-0.335,-0.0084,-0.109,-0.354,-0.2776,0.948,0.4131,0.32299999999999995,-0.599,0.293,-0.573,,0.1052,-0.0037,-0.0452,0.0407,0.655,0.25,1890000000.0,3.9,
DVN,0.002,377000000000.0,0.09029999999999999,3700000000.0,-0.0039000000000000003,370570000000.0,-0.11810000000000001,-2274000000000.0,0.826,0.0275,-0.22820000000000001,5550000000.0,-1.187,-0.0331,0.6426999999999999,-0.244,-0.6153,-0.62,-0.6154,-0.155,0.017,-0.6304,0.812,1.125,-0.782,-0.44,-5.968,-0.544,,-0.0412,-0.078,-0.31620000000000004,-0.0171,2.81,,8199999999.999999,-0.205,0.045
TRTN,0.006,69280000000.0,0.12710000000000002,2810000000.0,-0.7526,56530000000.0,0.19,290300000000.0,0.685,0.0149,0.3865,1390000000.0,0.043,0.0064,0.8806999999999999,0.03,0.1815,0.142,0.0236,0.052000000000000005,0.076,0.0066,0.883,1.0783,-0.065,0.45399999999999996,-0.22699999999999998,0.209,0.512,0.1387,0.2243,0.24719999999999998,0.0176,0.1907,0.1,,0.151,0.050499999999999996
ARNA,0.001,57650000000.0,0.1243,4099999999.9999995,-0.8659,57560000000.0,0.0623,-346300000000.0,0.9390000000000001,0.0669,0.12990000000000002,4600000000.0,-1.98,0.19329999999999997,0.8686,-0.28600000000000003,0.39189999999999997,-0.311,0.5687,0.368,0.332,-0.0049,,1.1623999999999999,,,-0.301,,,0.0564,0.08410000000000001,0.3132,0.0095,-0.07200000000000001,,,0.852,
RYI,0.023,38080000000.0,0.1971,251360000000.0,0.034300000000000004,16110000000.0,0.0712,27300000000.0,0.9079999999999999,0.0217,0.1394,3850000000.0,-0.22899999999999998,-0.0202,0.46140000000000003,0.013000000000000001,-0.2693,0.16899999999999998,-0.4404,0.32899999999999996,0.15,-0.4721,0.18100000000000002,0.7606,-0.359,0.033,-2.5540000000000003,0.006999999999999999,0.0,0.16829999999999998,0.127,-0.0632,0.0747,2.16,0.0031,,0.044000000000000004,
AVY,0.005,83400000000.0,0.0475,10150000000.0,-0.0259,82900000000.0,0.0983,521000000000.0,0.912,0.009899999999999999,0.09570000000000001,6790000000.0,-0.32799999999999996,-0.006500000000000001,0.38189999999999996,0.092,0.1,0.44799999999999995,-0.0408,0.067,0.098,-0.1106,0.26899999999999996,0.6305,-0.149,0.09300000000000001,-0.436,0.077,0.37200000000000005,0.0567,0.0678,0.0638,-0.024900000000000002,0.111,0.0784,,0.022000000000000002,0.018500000000000003
SAGE,0.001,51930000000.0,0.1206,3160000000.0,0.0,51000000000.0,0.19820000000000002,-611700000000.0,,0.14800000000000002,0.5446,8900000000.0,-0.655,-0.0733,1.3477000000000001,-0.603,-0.6183,-0.677,-0.1349,-0.516,-0.75,-0.6278,0.929,1.4969999999999999,0.222,,0.2,,,0.18350000000000002,0.2569,0.2316,0.0391,0.042,0.131,,,
ATRA,0.011000000000000001,67980000000.00001,0.0608,1120000000.0,-0.0436,44550000000.0,0.2379,-301400000000.0,,0.34259999999999996,0.49439999999999995,,-0.077,0.2621,0.9593,-0.84,0.042,-0.97,-0.0364,-0.002,,-0.18030000000000002,,2.5111000000000003,,,0.28800000000000003,,,0.1445,0.179,0.2802,0.0044,0.102,,1090000000.0,,
KAMN,0.013999999999999999,27660000000.0,0.0377,1220000000.0,-0.0058,27170000000.0,-0.0701,43800000000.0,0.93,0.0255,0.059000000000000004,805700000000.0,2.533,0.0102,0.3331,0.122,-0.2746,0.22699999999999998,-0.32799999999999996,-0.032,0.07200000000000001,-0.3508,0.32,0.5081,0.018000000000000002,0.040999999999999995,-1.016,0.226,0.12300000000000001,-0.0232,0.0106,-0.0825,-0.045899999999999996,0.1972,0.1,,-0.158,0.0181
SYY,0.001,508300000000.0,0.08560000000000001,34110000000.0,2.7688,507710000000.0,0.16440000000000002,215500000000.0,0.8240000000000001,0.0297,0.2464,52890000000.0,-0.87,-0.0013,0.9142,0.011000000000000001,-0.1373,0.105,-0.2094,-0.183,0.039,-0.2134,0.187,1.6012,-0.42700000000000005,0.013000000000000001,-2.175,0.004,4.074,0.1035,0.1696,0.0872,-0.0113,0.6759000000000001,0.215,3310000000.0,0.017,0.026600000000000002
RCEL,,21470000000.0,0.0946,615930000000.0,,,0.2837,,,,-0.10339999999999999,14260000000.0,0.45399999999999996,,0.2625,,-0.2118,,-0.36950000000000005,,,-0.4817,,0.43450000000000005,0.8029999999999999,,,,,0.1293,0.18170000000000003,-0.1429,0.0031,0.09699999999999999,,,,
IPOC,,103500000000.0,0.08460000000000001,1260000000.0,,62100000000.0,0.1985,,0.423,0.0024,0.18489999999999998,,,4.8072,,,,,0.2314,,,-0.0592,,0.2473,,,,,,0.1406,0.154,0.1566,0.0129,,,,,
IGT,0.5204,204440000000.0,0.0662,2470000000.0,0.0,99300000000.0,0.2,-592000000000.0,0.43200000000000005,0.049800000000000004,0.348,3980000000.0,0.41,-0.0012,1.696,-0.001,-0.14529999999999998,-0.008,-0.18239999999999998,-0.17,0.047,-0.2468,0.353,2.4095,-0.179,0.16,-7.1770000000000005,-0.005,,0.075,0.1445,0.1804,-0.022400000000000003,2.543,-0.0375,2700000000.0,0.047,0.0654
OMF,0.021,134320000000.0,0.0387,4120000000.0,0.0084,129860000000.00002,0.09,630000000000.0,0.946,0.0191,0.3135,4960000000.0,0.909,0.0003,0.8653,0.027000000000000003,-0.0492,0.172,-0.145,0.075,0.04,-0.2634,0.794,1.7926,0.049,0.161,-0.535,0.127,0.25,0.059000000000000004,0.14800000000000002,0.121,-0.0184,0.35979999999999995,0.1177,,0.107,0.1013
ALLY,0.002,375050000000.0,0.07440000000000001,9490000000.0,0.0207,371320000000.0,0.1536,683000000000.0,0.963,0.0339,0.3373,9460000000.0,0.5,-0.0095,1.1957,0.004,-0.25489999999999996,0.048,-0.1594,0.261,0.086,-0.2666,,1.5137,-0.126,0.529,-0.561,0.07200000000000001,0.409,0.0861,0.1551,0.1332,-0.015300000000000001,1.6977000000000002,0.1131,5030000000.0,0.033,0.0296
CMC,0.008,119190000000.0,0.0687,2510000000.0,-0.0527,117500000000.0,-0.0028000000000000004,295600000000.0,0.904,0.049699999999999994,0.0576,5610000000.0,0.39399999999999996,-0.0006,0.6377,0.077,0.16879999999999998,0.17300000000000001,-0.0359,0.11699999999999999,0.096,-0.1069,0.166,0.9954000000000001,-0.165,0.08,-0.191,0.053,0.191,0.027000000000000003,0.023,0.1148,-0.0092,-0.1516,-0.053099999999999994,1100000000.0,-0.03,0.022400000000000003
APRE,0.1294,21110000000.0,0.0944,617210000000.0,-0.38799999999999996,18450000000.0,0.0134,-45100000000.0,0.9,0.0737,-0.22010000000000002,,-0.649,0.0087,-0.0933,-0.419,,-0.6759999999999999,-0.35590000000000005,,,-0.4434,,0.9576,,,-0.705,,,0.0908,0.058499999999999996,-0.1073,0.0103,-0.162,,,,
AOS,0.004,161210000000.0,0.09140000000000001,8529999999.999999,-0.21960000000000002,134060000000.0,0.0764,298100000000.0,,0.0438,0.1258,2780000000.0,-0.14,-0.0138,0.5321,0.099,0.098,0.18100000000000002,0.1175,0.142,0.19,-0.0175,0.384,0.5749,-0.133,0.138,-0.312,0.107,0.513,0.0762,0.0718,0.1764,0.0011,0.2332,0.08,1000000000.0,0.049,0.018000000000000002
BHE,0.016,36440000000.0,0.0795,768770000000.0,0.013300000000000001,35890000000.0,0.053,700000000.0,0.993,0.0161,0.036699999999999997,2069999999.9999998,0.527,-0.0062,0.2413,0.0,-0.256,0.001,-0.3757,-0.166,0.021,-0.42590000000000006,0.083,0.5256000000000001,-0.184,0.002,-1.382,0.0,,0.0649,0.052000000000000005,-0.12300000000000001,0.0,0.3833,0.1252,,-0.040999999999999995,0.0298
OLN,0.003,157900000000.0,0.1125,1980000000.0,0.1326,154510000000.0,0.2547,-233100000000.0,0.9329999999999999,0.04650000000000001,-0.0171,5630000000.0,-1.036,-0.0252,0.0784,-0.025,-0.3186,-0.098,-0.2661,-0.155,0.035,-0.3613,0.07,0.44520000000000004,-0.221,-0.016,-5.26,-0.040999999999999995,,0.10859999999999999,0.1035,-0.0676,0.023399999999999997,0.8320000000000001,0.023,2810000000.0,0.222,0.0632
APAM,0.001,55880000000.0,0.06509999999999999,3000000000.0,0.0,51540000000.0,0.015300000000000001,145500000000.0,0.89,0.0199,0.2006,817000000000.0,-0.068,0.0264,1.0154,0.15,0.3826,1.217,0.23420000000000002,0.5539999999999999,0.77,-0.0202,,1.2193,-0.47700000000000004,0.37,-0.373,0.17800000000000002,0.932,0.0336,0.06570000000000001,0.26539999999999997,0.0026,0.1201,0.113,,-0.006,0.0647
CTS,0.001,32259999999.999996,0.1109,726740000000.0,0.0,31540000000.0,0.0537,21400000000.0,0.956,0.0195,0.1407,418000000000.0,-0.20600000000000002,-0.0042,0.2577,0.032,-0.2918,0.054000000000000006,-0.23559999999999998,0.07,0.079,-0.331,0.324,0.2799,-0.302,0.08900000000000001,-0.585,0.051,0.242,0.0806,0.09939999999999999,-0.0339,0.032400000000000005,0.4664,0.11,,0.03,0.006999999999999999
HCSG,0.006,74700000000.0,0.0888,1640000000.0,0.0,73940000000.0,-0.0005,80500000000.0,,0.1605,-0.1159,1800000000.0,-0.22699999999999998,-0.0315,0.0287,0.11,-0.0983,0.179,-0.0872,0.231,0.122,-0.2907,0.135,0.40509999999999996,-0.022000000000000002,0.057,0.268,0.045,0.743,0.0554,-0.0621,-0.0907,0.0014000000000000002,0.07730000000000001,-0.026099999999999998,,0.073,0.0365
