ticker,52W High,52W Low,52WeekChange,Avg Volume,Change,EPS Q/Q,EPS next 5Y,EPS next Y,EPS past 5Y,EPS this Y,Gross Margin,Income,Insider Own,Insider Trans,Inst Own,Inst Trans,Market Cap,Oper. Margin,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Profit Margin,ROA,ROE,ROI,SMA20,SMA200,SMA50,Sales,Sales Q/Q,Sales past 5Y,SandP52WeekChange,Short Float,Shs Float,Shs Outstand,ask,beta,bid,bookValue,dayHigh,dayLow,enterpriseToEbitda,enterpriseToRevenue,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,forwardEps,forwardPE,heldPercentInsiders,heldPercentInstitutions,open,pegRatio,previousClose,priceToBook,priceToSalesTrailing12Months,profitMargins,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketPrice,sharesPercentSharesOut,shortPercentOfFloat,shortRatio,trailingEps,twoHundredDayAverage,ATR,Beta,Book/sh,Cash/sh,Current Ratio,Debt/Eq,Dividend,Dividend %,EPS (ttm),EPS next Q,Earnings,Employees,Forward P/E,Index,LT Debt/Eq,P/B,P/C,P/E,P/FCF,P/S,PEG,Payout,Prev Close,Price,Quick Ratio,RSI (14),Recom,Rel Volume,Short Ratio,Target Price,Volume
VCNX,-0.8103,-0.27949999999999997,-0.69870126,,-0.5759000000000001,0.493,,-0.011000000000000001,,0.038,0.98,-27600000000.0,0.025,2.1452,0.47,-0.024,48740000000.0,,-0.43,-0.5688,-0.33520000000000005,-0.5887,-0.5216,-0.6181,,-4.7219999999999995,1.088,1.222,-0.5593,-0.5274,-0.6043,400000000.0,,,0.106000066,0.0033,15900000000.0,16690000000.000002,,1.480763,2.15,-1.735,2.54,2.26,-2.593,175.765,5.443143,12.23,2.26,-1.79,-1.2960894,0.23393999,0.59376,2.29,,5.47,,115.39243,,2.54,2.26,2.29,5.47,2.29,0.0026,0.0052,0.28,-1.803,4.554203,0.39,,-1.77,,0.3,,,,-1.82,-0.44,,45.0,,,,,,,,114.27,,,1.69,2.22,0.3,36.53,2.0,6.22,0.07,,
VNTR,-0.5499,0.7321,-0.2623574,,-0.106,-1.9040000000000001,0.2501,3.1,-0.013000000000000001,-0.073,0.102,-205000000000.0,0.49219999999999997,0.0004,0.385,-0.023399999999999997,202520000000.0,-0.006,0.13449999999999998,-0.03,-0.049,-0.1142,-0.4935,-0.3379,-0.10400000000000001,-0.09,-0.292,-0.09699999999999999,-0.09390000000000001,-0.1408,-0.019799999999999998,1980000000.0,-0.21100000000000002,0.043,0.106000066,0.0129,54050000000.0,106700000000.0,,1.798792,0.1,6.155,2.17,1.94,7.771,0.538,2.0962858,4.31,1.12,0.2,9.7,0.49223998,0.41766998,2.17,-0.71,2.17,0.3151909,0.10468546,-0.103640005,2.17,1.94,2.17,2.17,2.17,0.0066000004,0.0128999995,1.99,-1.923,1.768913,0.13,,6.16,1.86,2.9,1.46,,,-1.93,-0.1,,4000.0,10.25,,1.45,0.34,1.11,,,0.11,,,2.08,2.07,1.6,50.11,2.8,0.15,2.39,2.4,
WPRT,-0.4454,1.6857,-0.28517115,2930000000.0,-0.1931,,0.3,1.8459999999999999,,,,,0.13949999999999999,0.0,0.24989999999999998,,257100000000.00003,,1.1835,0.0053,0.504,0.1534,-0.20679999999999998,-0.3188,,,,,0.0728,0.12050000000000001,0.1149,252920000000.0,-0.564,,0.11079204,0.025699999999999997,116970000000.0,136759999999.99998,,2.279796,1.71,0.569,2.34,1.75,-39.13,1.185,1.7885715,3.39,0.7,0.11,17.09091,0.13948,0.24992001,2.3,-0.48,2.33,3.304042,1.0159426,-0.02634,2.34,1.75,2.3,2.33,2.3,0.022,0.0221,2.01,-0.049,1.3331884,0.19,,0.57,,,,,,-0.05,-0.04,,1294.0,18.91,,,3.66,,,,1.12,,,2.19,2.08,,58.3,2.0,1.14,1.04,,
ACB,-0.9178000000000001,-0.0245,-0.8718487,3910000000.0,-0.2937,,,,,,,,0.028999999999999998,0.0,0.12269999999999999,,581990000000.0,,-0.4226,-0.45640000000000003,-0.6218,-0.2625,-0.8005,-0.9095,,,,,-0.36060000000000003,-0.6396000000000001,-0.4631,,0.159,,0.11079204,0.1801,109410000000.0,112570000000.0,5.2,1.331651,5.2,3.439,6.2,5.14,,,8.947715,59.04,5.14,,,0.028989999,0.122659996,6.08,,7.32,1.503344,,,6.2,5.14,6.08,7.32,6.08,0.1751,,7.54,0.216,10.565595,0.54,,3.44,,,,,,0.22,,,2731.0,,,,1.46,,23.29,,,,,5.1,5.03,,34.51,,6.36,4.36,,
ACEL,-0.2998,1.0268000000000002,0.1488328,,-0.1041,-4.886,0.2346,10.4,,-1.777,0.359,-29600000000.0,0.064,0.0,0.606,0.08349999999999999,891150000000.0,-0.009000000000000001,0.34259999999999996,-0.1433,0.0907,-0.257,-0.1536,0.027200000000000002,-0.055999999999999994,-0.059000000000000004,-0.185,0.016,-0.1812,0.0151,-0.03,530000000000.0,-0.996,,0.11079204,0.06309999999999999,40180000000.0,78320000000.0,10.7,,10.65,,11.78,10.4,49.293,3.652,11.765715,15.11,5.22,,,0.22376,0.56672,11.69,12.21,11.81,,2.8214214,-0.11399999,11.78,10.4,11.69,11.81,11.69,0.029000001,0.069699995,5.29,,9.605072,0.75,,0.83,1.78,3.6,6.14,,,-0.4,0.07,,730.0,18.96,,5.86,13.02,6.08,,,1.9,,,10.77,10.81,3.6,44.05,2.2,0.28,5.19,13.75,
ACIU,-0.6308,0.1794,0.69649816,1010000000.0,-0.4495,0.083,,0.16699999999999998,0.263,1.776,,-27100000000.0,0.479,0.0,0.289,0.0199,343200000000.0,-0.494,-0.20920000000000002,-0.3617,-0.292,-0.457,-0.4366,-0.060700000000000004,-0.512,-0.084,-0.091,0.162,-0.4061,-0.3661,-0.3579,53000000000.0,-0.133,0.297,0.11079204,0.0405,38030000000.0,71880000000.0,4.92,0.584269,4.8,2.986,5.62,4.8,,,7.5934286,,4.07,-0.73,-6.5753427,0.47897997,0.26783,5.15,,8.72,1.6075017,,-0.51195997,5.62,4.8,5.15,8.72,5.15,0.0215,0.0573,4.53,-0.547,7.1192393,0.42,0.76,3.8,3.99,20.6,0.01,,,-0.38,-0.28,,115.0,,,0.01,1.35,1.29,,,7.02,,,5.03,5.13,20.6,34.57,1.7,0.23,1.43,,
ACRX,-0.3944,1.1814,-0.2270742,1450000000.0,-0.1331,0.479,,0.35700000000000004,0.026000000000000002,0.16699999999999998,-0.513,-49700000000.0,0.011000000000000001,0.0088,0.203,-0.062400000000000004,120550000000.0,,0.2339,0.2047,0.1679,0.1953,-0.2749,-0.3348,,-0.583,1.074,3.409,0.1946,0.0553,0.2398,4400000000.0,2.222,-0.152,0.11079204,0.09269999999999999,88980000000.0,90320000000.0,1.57,1.861204,1.52,-0.743,1.83,1.51,-3.034,33.22,1.2788571,2.5,0.7,-0.27,-5.6666665,0.018660001,0.24014,1.77,,1.765,,31.4582,,1.83,1.51,1.77,1.765,1.77,0.091400005,0.0925,6.92,-0.622,1.278116,0.18,1.57,-0.75,0.48,3.0,,,,-0.62,-0.08,,54.0,,,,,3.88,,,38.58,,,1.59,1.88,2.8,70.88,2.0,3.17,5.36,,
ACST,-0.932,0.1437,-0.8817734,5860000000.0,-0.1191,,,0.34,,0.303,,,0.0929,0.0,0.060899999999999996,,20280000000.0,,-0.4199,-0.6967,-0.672,0.0761,-0.9146,-0.8969,,,,,-0.3234,-0.7304,-0.6274000000000001,,,,0.11079204,0.0048,93520000000.0,96890000000.0,0.2065,1.244912,0.205,0.119,0.2298,0.205,-0.58,,0.508,3.08,0.18,-0.35,-0.598,0.092889994,0.06086,0.2247,,0.2376,1.7588235,,,0.2298,0.205,0.2247,0.2376,0.2247,0.0047,0.0047,0.07,-0.244,0.56108695,0.02,,0.12,,,,,,-0.24,-0.16,,32.0,,,,1.72,,,,,,,0.21,0.2,,32.6,2.0,0.41,0.19,,
AHT,-0.9569,-0.1294,-0.9465889,,-0.13449999999999998,-6.638,0.05,0.43700000000000006,-0.14800000000000002,0.1,0.22,-390600000000.0,0.03,0.2227,0.313,-0.2632,18960000000.0,-0.154,-0.8005,-0.5256000000000001,-0.7879999999999999,-0.285,-0.9470000000000001,-0.953,-0.371,-0.085,-2.124,0.025,-0.4047,-0.8804000000000001,-0.5821999999999999,1050000000.0,-0.8959999999999999,0.136,0.11079204,0.1311,8380000000.000001,10310000000.0,1.57,1.511148,1.46,-3.716,1.72,1.35,25.671,3.832,2.9805715,34.387352,1.35,-24.44,-0.060556464,0.06042,0.57174,1.72,-0.01,1.71,,0.018350573,-0.33056,1.72,1.35,1.72,1.71,1.72,0.10479999,0.1381,1.94,-38.769,6.3834057,0.25,1.59,-3.78,13.62,,,,,-38.36,-15.0,,116.0,,,,,0.11,,,0.02,,,1.48,1.56,,35.08,2.8,0.88,1.44,,
AIM,-0.6807,4.958,2.060241,6020000000.0,-0.1063,0.895,0.25,0.14,0.44299999999999995,0.732,,-11300000000.0,0.005,0.1335,0.047,2.61,88850000000.0,,0.22039999999999998,0.0708,0.0,0.1523,3.1727999999999996,0.5442,,-0.33399999999999996,-0.42700000000000005,-0.632,0.1009,0.1195,-0.105,200000000.0,0.379,-0.066,0.11079204,0.0695,39250000000.0,39690000000.0,2.2,-0.988851,2.2,2.142,2.49,2.2,-5.704,351.493,2.3054285,7.11,0.38,,-2.27,0.01998,0.02103,2.41,-0.23,2.54,1.0597572,459.675,,2.49,2.2,2.41,2.54,2.41,0.0688,0.0695,0.66,-5.873,2.5176811,0.17,-0.86,1.54,0.92,42.2,0.05,,,-1.49,-0.08,,31.0,,,0.04,1.45,2.42,,,424.14,,,2.23,2.24,42.2,51.88,2.0,0.13,0.36,,
ALT,-0.643,7.297999999999999,6.1393037,4000000000.0,-0.1268,-2.633,,2.194,0.502,0.895,,-35700000000.0,0.062,1.285,0.406,,409480000000.0,,2.6531000000000002,-0.4302,0.49520000000000003,-0.0947,5.6296,5.1724,,-0.534,-0.66,-0.47,-0.1448,0.4548,-0.41850000000000004,4200000000.0,-0.563,-0.107,0.11079204,0.0429,23890000000.0,32909999999.999996,13.3,1.422792,12.75,3.029,14.4,12.32,-14.83,93.842,19.178429,35.1,1.51,3.94,3.180203,0.17108,0.08384,14.37,,14.35,4.1366787,99.271545,,14.4,12.32,14.37,14.35,14.37,0.0311,0.0365,0.64,-2.271,11.602283,1.24,1.89,4.45,2.44,17.9,0.01,,,-2.21,-0.76,,25.0,3.35,,0.0,2.78,5.06,,,96.63,,,13.3,12.37,17.9,38.71,2.0,0.35,0.43,,
AMPE,-0.39189999999999997,2.2512,,4160000000.0,-0.1547,-5.636,,0.182,0.29600000000000004,-1.225,,-16100000000.000002,0.08650000000000001,0.0,0.121,0.0663,151270000000.0,,1.3519999999999999,0.1659,0.5186999999999999,-0.0394,0.4499,0.6446,,-1.275,-3.415,,0.0727,0.3274,0.004699999999999999,,,,0.11079204,0.09759999999999999,162490000000.0,166390000000.0,0.84,1.927536,0.83,0.037,0.9995,0.829,-8.77,,0.82257146,1.39,0.26,-0.09,-9.392222,0.08648,0.120699994,0.99,,,22.845945,,,0.9995,0.829,0.99,,0.99,0.08979999,0.0911,6.62,-0.131,0.65224636,0.08,1.63,0.04,0.03,2.7,0.0,,,-0.11,-0.02,,23.0,,,0.0,21.87,34.32,,,,,,0.9,0.87,2.7,50.56,2.0,0.2,4.1,,
APM,-0.9211,-0.0001,-0.90206814,,-0.1056,0.71,,0.016,,-0.212,-0.38,-15800000000.0,0.3766,0.0,0.002,-0.2818,44050000000.0,,-0.444,-0.4857,-0.615,-0.15289999999999998,-0.9091,-0.9107999999999999,,-0.54,-0.6709999999999999,-1.03,-0.2304,-0.7736,-0.49229999999999996,600000000.0,0.365,,0.11079204,0.008100000000000001,6300000000.0,29960000000.0,1.58,,1.45,0.653,1.72,1.37,-2.696,73.014,2.516,18.25,1.37,-0.62,-2.3225808,0.3766,0.00013,1.58,,1.61,2.2052069,71.5304,,1.72,1.37,1.58,1.61,1.58,0.0017,0.0108,0.58,-0.536,3.1300652,0.85,,0.66,0.13,2.0,0.01,,,-0.54,-0.29,,36.0,,,0.01,4.32,22.55,,,161.64,,,2.85,2.85,2.0,54.52,2.0,1.39,0.03,,
APT,-0.6643000000000001,3.3625,3.3351955,2690000000.0,-0.1005,4.958,0.15,0.40740000000000004,0.092,-0.12300000000000001,0.439,12300000000.0,0.002,-0.6114999999999999,0.358,0.715,188460000000.0,0.20199999999999999,0.6083,-0.0675,-0.27140000000000003,-0.0078000000000000005,3.07,2.8832,0.185,0.26,0.321,0.071,-0.0064,0.1418,-0.18899999999999997,66599999999.99999,1.237,-0.004,0.11079204,0.23670000000000002,12280000000.0,13350000000.0,14.06,-1.114269,13.93,3.443,15.6886,13.75,13.316,2.833,15.379429,41.59,3.2,2.66,5.2481203,0.17573999,0.2451,15.67,0.5,15.52,4.0546036,2.848091,0.18518,15.6886,13.75,15.67,15.52,15.67,0.214,0.2367,1.81,0.922,14.931594,0.99,-1.2,3.5,1.93,4.2,0.0,,,0.91,0.46,,112.0,5.67,,0.0,4.31,7.81,16.66,10.73,2.93,1.11,0.0,15.47,15.09,3.2,50.58,1.0,0.36,1.33,,
AQB,-0.2305,1.6639,0.7824428,,-0.1349,0.419,,0.314,0.154,0.17300000000000001,,-13100000000.0,0.003,,0.43200000000000005,0.0197,157680000000.0,,1.232,0.4175,0.2949,-0.0288,0.8618000000000001,0.5075,,-0.365,-0.445,-0.46399999999999997,0.11220000000000001,0.5995,0.17600000000000002,60000000.0,-0.9309999999999999,,0.11079204,0.0176,20870000000.0,32100000000.0,4.23,1.013307,4.13,0.99,4.65,4.02,-12.508,2585.199,3.281143,5.25,1.517,-0.24,-16.833334,0.14945,0.58662,4.6,,4.67,4.080808,3226.1782,,4.65,4.02,4.6,4.67,4.6,0.0082,0.0124,0.42,-0.51,2.7187972,0.42,0.67,0.99,,6.7,0.14,,,-0.52,-0.08,,64.0,,,0.14,4.68,,,,3566.43,,,5.0,4.63,5.5,57.84,1.7,1.33,0.52,4.5,
ASM,-0.3738,2.6578,0.6666666,2230000000.0,-0.11130000000000001,-4.585,,4.25,-0.195,-2.231,0.035,-2900000000.0,0.006999999999999999,0.0,0.0795,,80060000000.0,-0.113,1.5137,-0.16690000000000002,0.3822,-0.17420000000000002,0.6169,0.45799999999999996,,-0.397,-0.527,-0.062,-0.17350000000000002,0.39799999999999996,-0.1555,29200000000.0,-0.385,0.105,0.11079204,0.0105,83760000000.0,87210000000.0,0.941,1.176598,0.9332,0.674,1.02,0.9164,233.728,2.956,1.1748571,1.49,0.26,0.15,6.2206664,0.03766,0.07947,,,1.05,1.3844213,2.795603,-1.10333,1.02,0.9164,,1.05,,0.0101,0.0105,0.3,-0.421,0.7318116,0.07,1.41,0.71,0.11,2.9,0.09,,,-0.04,0.01,,350.0,10.19,,0.02,1.51,9.47,,,3.37,,,0.97,1.07,2.4,51.83,2.0,0.64,0.37,,
AVDL,-0.6123,0.6092,0.34792614,,-0.106,2.9160000000000004,0.15,-4.81,0.185,0.653,0.769,9300000000.0,0.005,,0.642,0.3286,306060000000.0,0.47100000000000003,-0.39399999999999996,-0.34299999999999997,-0.3825,-0.106,-0.3073,0.2051,0.387,0.086,0.466,-0.23199999999999998,-0.17010000000000003,-0.33990000000000004,-0.29719999999999996,47600000000.0,-0.426,0.316,0.11079204,0.1783,35640000000.0,54270000000.0,5.45,1.282608,5.13,3.133,5.88,5.08,-15.605,4.827,7.122286,13.49,3.25,-1.22,-4.2868853,0.08135,0.39867002,5.79,-1.88,5.85,1.6693265,6.4025764,0.38702,5.88,5.08,5.79,5.85,5.79,0.1092,,7.28,0.432,8.054855,0.41,1.39,3.36,4.11,10.3,0.0,,,-0.11,-0.25,,50.0,,,0.69,1.67,1.37,,,6.86,,0.0,5.89,5.62,10.3,47.36,1.4,0.46,7.43,,
BLNK,-0.4705,5.176,2.4128788,9730000000.0,-0.1432,-0.254,,0.282,0.521,0.7170000000000001,0.172,-11500000000.0,0.055999999999999994,0.0526,0.049,-0.0958,221490000000.0,,3.568,-0.0434,2.0275,0.1522,3.1505,1.8968,,-0.9670000000000001,-1.6740000000000002,-1.3359999999999999,0.0789,1.0263,-0.0678,4300000000.0,1.286,-0.002,0.11079204,0.1558,26150000000.0,28330000000.0,,2.658862,7.86,0.183,8.61,7.55,-25.105,65.02,8.538286,14.58,1.25,-0.28,-27.571428,0.27868,0.05707,8.5063,,9.01,42.18579,56.290577,-2.65324,8.61,7.55,8.5063,9.01,8.5063,0.1288,0.1625,0.53,-0.43,4.521413,0.93,2.7,0.19,0.13,1.6,0.17,,,-0.43,-0.1,,67.0,,,0.09,51.37,75.84,,,70.54,,,9.64,9.76,1.1,52.68,2.5,0.23,0.58,6.5,
BOXL,-0.6925,3.3333,-0.09523809,17580000000.0,-0.1637,0.264,,0.583,-0.504,-0.21600000000000003,0.275,-6900000000.0,0.006,-0.8959999999999999,0.094,,72190000000.0,-0.233,1.3065,-0.1173,0.7555,0.014199999999999999,0.2883,-0.23120000000000002,-0.22699999999999998,-0.299,-2.103,-1.4180000000000001,-0.0947,0.1673,-0.3127,30500000000.0,-0.297,,0.11079204,0.0331,44070000000.0,50120000000.0,1.46,4.17217,1.43,0.337,1.65,1.42,-12.246,2.814,1.7925714,4.65,0.33,-0.1,-14.299999,0.46762002,0.0502,1.62,,1.71,4.2433233,2.2637477,-0.21921,1.65,1.42,1.62,1.71,1.62,0.0291,0.0327,0.15,-0.519,1.2382609,0.19,,0.61,0.12,1.3,0.66,,,-0.56,-0.02,,68.0,,,0.12,2.87,14.98,,,3.0,,,1.86,1.75,1.1,48.29,1.7,0.16,0.08,,
BSGM,-0.6146,1.0297,-0.34306568,,-0.113,-0.879,,1.263,0.062,-0.12,,-50800000000.0,0.08800000000000001,0.0045000000000000005,0.195,0.5141,140920000000.0,,0.2377,-0.3465,-0.36810000000000004,-0.4194,-0.1909,-0.4064,,-2.359,-2.8360000000000003,,-0.3635,-0.3037,-0.38170000000000004,,,,0.11079204,0.1251,23230000000.0,26540000000.0,4.84,1.33389,4.8,1.14,5.4001,4.67,-2.268,,7.561143,12.43,2.36,0.59,8.118645,0.24569,0.14017999,5.37,,5.4,4.2017546,,,5.4001,4.67,5.37,5.4,5.37,0.0975,0.111099996,5.21,-2.134,7.638406,0.59,1.54,1.25,1.29,10.7,0.0,,,-2.1,-0.45,,33.0,9.15,,0.0,4.32,4.19,,,,,,5.28,5.4,10.5,42.74,2.0,0.49,4.32,,
BTU,-0.7898999999999999,0.5507,-0.7384923,2000000000.0,-0.102,,,0.856,0.445,-1.474,0.171,-2051699999999.9998,0.015,-0.0323,0.98,0.0027,315500000000.0,-0.489,0.1282,0.4852,0.1392,0.0966,-0.614,-0.7572,-0.5539999999999999,-0.33399999999999996,-0.9129999999999999,0.004,0.2024,-0.2469,0.2141,3700000000.0,-0.455,-0.07400000000000001,0.11079204,0.111,96570000000.0,97900000000.0,3.57,1.395182,3.45,9.604,4.0131,3.51,2.972,0.341,2.826857,16.75,2.27,-2.75,-1.28,0.01061,1.03276,3.93,0.01,3.92,0.36651394,0.09206295,-0.5536,4.0131,3.51,3.93,3.92,3.93,0.1096,0.1577,5.01,-20.757,3.1222465,0.28,1.4,9.59,9.42,2.0,1.71,0.58,0.2843,-20.96,-0.92,,6600.0,,,1.7,0.21,0.22,,,0.05,,,2.06,2.04,1.6,33.64,3.0,2.13,4.15,2.92,
CLSK,-0.2391,10.8763,0.52272725,5630000000.0,-0.14029999999999998,0.145,,0.8059999999999999,,0.541,0.156,-28400000000.0,0.001,0.0,0.008,0.2181,176950000000.0,,8.0007,-0.0542,4.459700000000001,0.1272,1.1533,0.2255,,-1.254,-1.683,-0.7559999999999999,0.1076,1.5481,0.2957,10400000000.0,1.8330000000000002,3.465,0.11079204,0.1114,16170000000.000002,17350000000.0,11.84,2.688963,11.66,1.138,,11.475,-30.045,22.162,10.517428,15.14,0.97,-0.5,-23.04,0.30973,0.01334,12.85,,13.4,10.123023,21.558767,-2.7295902,,11.475,12.85,13.4,12.85,0.1038,0.112399995,0.41,-4.444,4.4106116,1.44,3.08,1.65,0.15,4.5,0.04,,,-4.97,-0.27,,5.0,,,0.04,6.53,73.65,,,17.7,,,10.16,10.78,,46.52,2.0,0.53,0.43,,
CLVS,-0.6563,1.0375,0.66507185,4800000000.0,-0.1422,0.495,0.6609999999999999,0.402,-0.095,-0.052000000000000005,0.754,-385200000000.0,0.004,-0.0702,0.551,0.324,565540000000.0,,0.34759999999999996,0.1869,-0.1777,-0.2262,-0.42729999999999996,0.3981,,-0.589,3.1689999999999996,-0.765,0.0046,-0.2132,0.013000000000000001,159400000000.0,0.209,0.6,0.11079204,0.42979999999999996,85080000000.0,88200000000.0,,2.246934,5.95,-1.104,6.97,5.96,-2.807,6.077,5.7394285,17.37,2.93,-2.59,-2.3050194,0.0227,0.48459,6.9,-0.02,6.96,,3.4637885,-2.41686,6.97,5.96,6.9,6.96,6.9,0.41459998,0.4268,6.9,-5.887,6.6167393,0.43,2.31,-1.21,,2.9,,,,-6.07,-0.99,,484.0,,,,,,,,3.24,,,5.84,5.68,2.6,46.48,3.3,0.51,8.12,9.0,
CNST,-0.7038,1.9318,1.9397058,,-0.1186,0.132,,-0.171,,0.11699999999999999,,-100600000000.0,0.129,-0.0053,0.9953,0.2274,882590000000.0,,-0.4169,-0.20809999999999998,-0.41479999999999995,-0.2594,-0.626,1.6901,,-0.285,-0.34299999999999997,,-0.18289999999999998,-0.4664,-0.2737,,,,0.11079204,0.1286,28010000000.0,42590000000.0,17.8,2.887096,17.62,9.936,19.83,17.46,-4.688,,22.751715,59.49,6.01,-3.22,-5.4720497,0.021459999,0.9953,19.79,,19.99,1.7733495,,,19.83,17.46,19.79,19.99,19.79,0.0759,0.111,6.8,-2.767,30.47855,1.6,,11.08,10.43,19.2,0.06,,,-2.4,-0.68,,106.0,,,0.06,2.06,2.19,,,,,,22.75,22.87,19.2,54.46,2.1,0.4,6.93,,
DSS,-0.7128,0.21899999999999997,-0.53825855,,-0.1467,0.735,,1.219,0.508,-2.309,0.384,-2800000000.0,0.11,0.0,0.034,3.7944,23480000000.0,-0.205,-0.35350000000000004,-0.2956,-0.4717,-0.2028,-0.5042,-0.6199,-0.23,-0.185,-0.284,-0.17800000000000002,-0.24050000000000002,-0.4157,-0.3679,17800000000.0,-0.114,0.012,0.11079204,0.0501,3440000000.0,5120000000.0,4.75,9.738573,4.5,6.726,5.225,4.46,-8.363,1.066,6.7854285,15.600016,3.6900036,0.14,,0.41047,0.010039999,5.19,,5.25,0.66607195,1.1742024,-0.21014,5.225,4.46,5.19,5.25,5.19,0.0337,0.0397,0.24,-2.821,7.485073,0.41,2.16,9.58,1.35,4.3,0.19,,,-2.4,-0.19,,100.0,32.57,,0.17,0.48,3.38,,,1.37,,,4.57,4.56,3.7,36.7,2.0,0.13,0.21,,
EQ,-0.7926000000000001,1.55,0.68716574,2820000000.0,-0.1109,-0.046,,0.012,,-0.355,,-27900000000.0,0.047,-0.1807,0.166,-0.11689999999999999,135310000000.0,,1.117,-0.16519999999999999,1.0855,-0.11230000000000001,0.6598,0.46090000000000003,,-0.524,-0.705,,-0.0483,0.1166,-0.3582,,,,0.11079204,0.0359,13300000000.0,17690000000.0,6.58,,5.55,1.747,6.51,5.59,-3.173,,6.987143,27.05,2.2,-1.63,-3.4417179,0.63329,0.26007,6.27,,6.31,3.2112193,,,6.51,5.59,6.27,6.31,6.27,0.0197,0.0446,0.67,-1.593,5.1837683,0.53,,1.75,1.73,13.0,0.32,,,-1.59,-0.4,,22.0,,,0.32,3.69,3.72,,,,,,6.27,6.45,13.0,50.84,1.2,0.05,0.21,,
EVGN,-0.22260000000000002,2.88,1.0532544,,-0.16140000000000002,,,,,,,,0.1233,0.0,0.2838,,92070000000.0,,1.8812,1.0786,1.5752000000000002,0.16399999999999998,0.9145,0.8301999999999999,,,,,0.1936,1.1541,0.7272,590000000.0,0.552,,0.11079204,0.0049,20730000000.0,31640000000.0,2.98,0.551443,2.93,1.544,3.44,2.88,-2.986,111.129,1.9445714,3.74,0.75,0.45,6.466667,0.12329,0.28375,3.35,,3.47,1.8847151,149.00443,,3.44,2.88,3.35,3.47,3.35,0.0039,0.0047,0.33,-0.807,1.2835507,0.53,,1.54,,,,,,-0.81,,,143.0,,,,2.53,,,,210.56,,,3.99,3.9,,61.49,3.0,0.69,0.08,,
EXK,-0.32780000000000004,2.2525,0.38636363,6010000000.0,-0.1202,0.71,,1.5,0.136,-2.6710000000000003,-0.05,-43900000000.0,0.024,0.0,0.264,0.1148,519350000000.0,-0.321,1.0909,-0.10310000000000001,0.5941,-0.2494,0.3361,0.16670000000000001,-0.41700000000000004,-0.268,-0.354,-0.36200000000000004,-0.2014,0.3482,-0.1822,105300000000.0,-0.28600000000000003,-0.092,0.11079204,0.0276,153720000000.0,154990000000.0,3.36,1.738372,3.23,0.828,3.53,3.21,548.14,5.102,4.0008574,4.79,0.99,0.19,16.947369,0.0086199995,0.27308,3.52,,3.66,3.8888888,4.640791,-0.40804002,3.53,3.21,3.52,3.66,3.52,0.0273,,0.76,-0.314,2.5236957,0.21,1.55,0.87,0.19,3.1,0.09,,,-0.31,0.04,,1600.0,13.92,,0.06,4.16,19.1,,,5.57,,,3.42,3.62,2.5,49.28,2.4,0.69,0.66,4.47,
FI,-0.7101000000000001,0.006,-0.59006214,,-0.1566,-1.251,,0.19399999999999998,-0.247,-1.58,0.249,-312100000000.0,0.036000000000000004,-0.1818,0.52,0.0645,418900000000.0,-0.616,-0.2771,-0.3211,-0.1971,-0.3425,-0.677,-0.6528,-0.638,-0.321,-0.39,-0.292,-0.2711,-0.4275,-0.2836,489500000000.0,-0.447,-0.128,0.11079204,0.010700000000000001,155740000000.0,225850000000.0,1.69,1.289297,1.68,3.07,1.93,1.59,14.901,0.583,2.402857,5.76,1.59,-0.25,-6.68,0.57050997,0.47906,1.87,0.13,1.98,0.5439739,0.77159333,-0.63765997,1.93,1.59,1.87,1.98,1.87,0.0074,0.0108,3.27,-1.388,2.3118842,0.16,1.37,3.07,,3.8,0.0,,,-1.38,-0.08,,3100.0,,,0.0,0.56,,,43.54,0.77,,,1.83,1.73,3.1,40.28,2.6,0.79,1.81,,
FLDM,-0.40240000000000004,5.359,0.68674695,7030000000.0,-0.1143,0.077,-0.0806,0.271,0.126,0.348,0.5660000000000001,-54600000000.0,0.008,0.0,0.89,-0.0255,464030000000.0,-0.486,2.2489,-0.1195,1.0163,0.0751,1.1379000000000001,0.4704,-0.485,-0.19699999999999998,-0.37,-0.299,-0.010700000000000001,0.701,0.039599999999999996,112600000000.0,-0.07400000000000001,0.001,0.11079204,0.16329999999999997,70290000000.0,70920000000.0,7.62,2.15496,7.4,1.862,8.46,7.32,-14.079,5.763,7.618857,12.45,1.17,-0.51,-14.588236,0.01239,0.94585,8.35,1.27,8.4,3.9957037,4.875559,-0.48456,8.46,7.32,8.35,8.4,8.35,0.161,0.16299999,0.79,-0.778,4.748913,0.73,1.93,1.87,0.68,2.0,0.41,,,-0.78,-0.2,,566.0,,,0.41,4.18,11.54,,,4.65,,,8.1,7.81,1.6,51.12,1.7,0.21,1.54,14.0,
